
 ARM-M0-Memcpy - Program started!
 CPU frequency: 125000000Hz
76	101.8	120.8	115.9	122.9	257.9	255.8	256.8	243.9	258.9	254.8	241.8	256.9	257.8	244.9	254.8	257.9
77	108.9	120.9	121.9	112.8	261.8	259.9	254.8	247.9	262.8	252.9	245.8	260.9	255.8	248.9	258.8	261.8
78	108.8	126.8	111.9	119.9	265.9	257.8	258.9	251.8	260.9	256.8	249.9	264.8	259.9	252.8	262.9	259.8
79	114.8	116.9	118.9	119.9	263.9	261.8	262.9	255.8	264.9	260.8	253.9	262.8	263.9	256.8	260.9	263.8
80	106.8	123.9	118.8	125.9	267.9	265.8	266.8	253.9	268.8	264.9	251.8	266.9	267.8	254.9	264.8	267.9
81	113.9	123.8	124.9	117.9	271.9	269.8	264.9	257.8	272.9	262.8	255.9	270.8	265.9	258.8	268.9	271.8
82	113.8	129.9	116.9	124.9	275.9	267.8	268.9	261.8	270.9	266.8	259.9	274.8	269.9	262.8	272.9	269.8
83	119.8	121.8	123.9	124.9	273.9	271.8	272.9	265.8	274.9	270.8	263.9	272.8	273.9	266.8	270.9	273.8
99	132.8	134.9	136.9	137.8	313.9	311.8	312.8	305.9	314.9	310.8	303.9	312.8	313.9	306.8	310.9	313.8
100	122.8	141.9	136.9	143.8	317.9	315.8	316.9	303.8	318.9	314.8	301.9	316.8	317.9	304.8	314.9	317.8
101	129.8	141.9	142.8	133.9	321.9	319.8	314.9	307.8	322.9	312.8	305.9	320.8	315.9	308.8	318.9	321.8
102	129.8	147.8	132.9	140.9	325.9	317.8	318.9	311.8	320.9	316.8	309.9	324.8	319.9	312.8	322.9	319.8
103	135.8	137.8	139.9	140.9	323.9	321.8	322.9	315.8	324.9	320.8	313.9	322.8	323.9	316.9	320.8	323.8
104	124.8	144.8	139.9	146.8	327.9	325.8	326.8	313.9	328.9	324.8	311.9	326.8	327.9	314.8	324.9	327.8
105	131.8	144.9	145.8	135.9	331.9	329.8	324.9	317.8	332.9	322.8	315.9	330.8	325.9	318.8	328.9	331.8
106	131.8	150.9	134.8	142.9	335.9	327.8	328.9	321.8	330.9	326.8	319.9	334.8	329.9	322.8	332.9	329.8
107	137.8	139.8	141.9	142.9	333.9	331.8	332.9	325.8	334.9	330.8	323.9	332.8	333.9	326.8	330.9	333.8
199	213.8	215.8	217.9	218.9	563.9	561.8	562.9	555.8	564.9	560.9	553.8	562.9	563.9	556.8	560.9	563.8
200	202.8	222.8	217.9	224.9	567.9	565.8	566.9	553.9	568.8	564.9	551.8	566.9	567.9	554.8	564.9	567.8
201	209.8	222.8	223.9	213.8	571.9	569.8	564.9	557.8	572.9	562.8	555.9	570.9	565.8	558.9	568.8	571.9
202	209.8	228.9	212.8	220.9	575.9	567.8	568.9	561.8	570.9	566.9	559.8	574.9	569.8	562.9	572.8	569.9
203	215.8	217.9	219.8	220.9	573.9	571.8	572.9	565.8	574.9	570.9	563.8	572.9	573.8	566.9	570.9	573.8
204	205.8	224.8	219.9	226.9	577.9	575.8	576.9	563.9	578.8	574.9	561.8	576.9	577.9	564.8	574.9	577.8
205	212.8	224.8	225.9	216.8	581.9	579.8	574.9	567.8	582.9	572.8	565.9	580.9	575.8	568.9	578.8	581.9
206	212.8	230.9	215.8	223.9	585.9	577.8	578.9	571.8	580.9	576.9	569.8	584.9	579.8	572.9	582.8	579.9
207	218.8	220.9	222.8	223.9	583.9	581.8	582.9	575.8	584.9	580.9	573.8	582.9	583.8	576.9	580.9	583.8
299	293.8	295.9	297.8	298.9	813.9	811.9	812.8	805.9	814.8	810.9	803.9	812.8	813.9	806.8	810.9	813.8
300	283.8	302.8	297.8	304.9	817.9	815.9	816.8	803.9	818.8	814.9	801.8	816.9	817.9	804.8	814.9	817.8
301	290.8	302.8	303.8	294.9	821.9	819.8	814.9	807.9	822.8	812.9	805.8	820.9	815.9	808.8	818.9	821.8
302	290.8	308.8	293.8	301.9	825.9	817.8	818.9	811.9	820.8	816.9	809.8	824.9	819.9	812.8	822.9	819.8
303	296.8	298.8	300.8	301.9	823.9	821.8	822.9	815.9	824.8	820.9	813.8	822.9	823.9	816.8	820.9	823.8
304	288.8	305.8	300.8	307.9	827.9	825.8	826.9	813.9	828.8	824.9	811.8	826.9	827.9	814.8	824.9	827.8
305	295.8	305.8	306.9	299.8	831.9	829.8	824.9	817.8	832.9	822.9	815.8	830.9	825.9	818.8	828.9	831.8
306	295.8	311.8	298.9	306.8	835.9	827.8	828.9	821.8	830.9	826.9	819.8	834.9	829.8	822.9	832.9	829.8
307	301.8	303.8	305.9	306.8	833.9	831.8	832.9	825.8	834.9	830.9	823.8	832.9	833.8	826.9	830.9	833.8
399	374.8	376.8	378.9	379.8	1063.9	1061.9	1062.8	1055.8	1064.9	1060.9	1053.9	1062.9	1063.9	1056.9	1060.9	1063.9
400	366.8	383.8	378.9	385.8	1067.9	1065.9	1066.9	1053.9	1068.9	1064.9	1051.9	1066.9	1067.9	1054.9	1064.9	1067.8
401	373.9	383.9	384.8	377.9	1071.9	1069.9	1064.9	1057.9	1072.9	1062.9	1055.9	1070.9	1065.9	1058.9	1068.9	1071.9
402	373.8	389.8	376.9	384.8	1075.9	1067.9	1068.8	1061.8	1070.9	1066.9	1059.9	1074.9	1069.9	1062.9	1072.9	1069.9
403	379.8	381.8	383.8	384.9	1073.9	1071.9	1072.9	1065.9	1074.9	1070.9	1063.9	1072.9	1073.9	1066.9	1070.9	1073.9
404	369.8	388.9	383.8	390.9	1077.9	1075.9	1076.9	1063.9	1078.9	1074.9	1061.9	1076.9	1077.9	1064.9	1074.9	1077.9
405	376.8	388.8	389.9	380.8	1081.9	1079.9	1074.9	1067.9	1082.9	1072.9	1065.9	1080.8	1075.8	1068.9	1078.9	1081.9
406	376.8	394.8	379.8	387.9	1085.9	1077.9	1078.9	1071.9	1080.9	1076.9	1069.9	1084.9	1079.9	1072.9	1082.9	1079.9
407	382.8	384.9	386.8	387.9	1083.9	1081.9	1082.9	1075.9	1084.9	1080.9	1073.9	1082.9	1083.9	1076.9	1080.9	1083.9
499	457.8	459.8	461.9	462.8	1313.9	1311.9	1312.9	1305.9	1314.9	1310.9	1303.9	1312.8	1313.8	1306.9	1310.9	1313.9
500	447.8	466.8	461.8	468.9	1317.9	1315.9	1316.9	1303.9	1318.9	1314.9	1301.9	1316.9	1317.9	1304.9	1314.9	1317.9
501	454.8	466.9	467.8	458.9	1321.9	1319.9	1314.9	1307.9	1322.9	1312.9	1305.9	1320.9	1315.9	1308.9	1318.9	1321.9
502	454.8	472.8	457.9	465.8	1325.9	1317.9	1318.9	1311.9	1320.9	1316.9	1309.9	1324.8	1319.8	1312.9	1322.9	1319.9
503	460.8	462.8	464.8	465.9	1323.9	1321.9	1322.9	1315.9	1324.9	1320.9	1313.9	1322.9	1323.9	1316.9	1320.9	1323.9
504	449.8	469.8	464.9	471.9	1327.9	1325.9	1326.9	1313.9	1328.9	1324.9	1311.9	1326.9	1327.9	1314.9	1324.9	1327.9
505	456.8	469.8	470.9	460.8	1331.9	1329.9	1324.9	1317.9	1332.9	1322.9	1315.9	1330.8	1325.8	1318.9	1328.9	1331.9
506	456.8	475.8	459.8	467.9	1335.9	1327.9	1328.9	1321.9	1330.9	1326.9	1319.9	1334.9	1329.9	1322.9	1332.9	1329.9
507	462.8	464.8	466.9	467.8	1333.9	1331.9	1332.8	1325.8	1334.9	1330.9	1323.9	1332.9	1333.9	1326.9	1330.9	1333.9
508	452.8	471.8	466.9	473.8	1337.9	1335.9	1336.9	1323.9	1338.9	1334.9	1321.9	1336.9	1337.9	1324.9	1334.9	1337.8
509	459.9	471.9	472.8	463.9	1341.9	1339.9	1334.9	1327.9	1342.9	1332.9	1325.9	1340.9	1335.9	1328.9	1338.9	1341.9
510	459.8	477.8	462.9	470.8	1345.9	1337.9	1338.8	1331.8	1340.9	1336.9	1329.9	1344.9	1339.9	1332.9	1342.9	1339.9
511	465.8	467.8	469.8	470.9	1343.9	1341.9	1342.9	1335.9	1344.9	1340.9	1333.9	1342.9	1343.9	1336.9	1340.9	1343.9
512	457.8	474.9	469.8	476.9	1347.9	1345.9	1346.9	1333.9	1348.9	1344.9	1331.9	1346.9	1347.9	1334.9	1344.9	1347.9

memcpy_armv6m_test_miwo_1_mssp_0_opxip_0_opsz_2_msup_0
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.9	24.8	24.8	24.9	24.8	24.8	24.8	24.8	24.9	24.9	24.9	24.9	24.8	24.8	24.8	24.8
1	28.8	28.9	28.9	28.9	28.9	28.9	28.9	28.9	28.8	28.8	28.8	28.8	28.8	28.8	28.9	28.9
2	32.8	32.9	32.8	32.8	32.8	32.9	32.9	32.8	32.8	32.8	32.8	32.9	32.9	32.9	32.9	32.9
3	36.9	36.8	36.8	36.8	36.8	36.8	36.8	36.8	36.9	36.9	36.9	36.9	36.8	36.8	36.8	36.8
4	40.9	40.8	40.9	40.9	40.9	40.8	40.9	40.9	40.9	40.9	40.8	40.8	40.8	40.8	40.8	40.9
5	44.8	44.9	44.9	44.8	44.9	44.9	44.9	44.8	44.8	44.8	44.8	44.8	44.9	44.9	44.9	44.9
6	48.9	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.9	48.9	48.9	48.9	48.8	48.8	48.8	48.8
7	52.9	52.9	52.8	52.9	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.8	52.9	52.8
8	48.8	68.9	63.9	70.8	63.9	63.9	63.8	63.8	63.8	63.8	63.8	63.9	63.8	63.8	63.8	63.8
9	55.9	68.8	69.9	59.9	78.8	78.8	78.8	78.8	78.8	78.8	78.8	78.8	78.8	78.8	78.8	78.8
10	55.8	74.8	58.8	66.8	82.9	82.8	82.8	82.8	82.8	82.8	82.8	82.8	82.8	82.8	82.8	82.8
11	61.9	63.9	65.8	66.9	86.8	86.8	86.8	86.8	86.9	86.9	86.8	86.8	86.8	86.8	86.8	86.8
12	51.9	70.9	65.8	72.9	90.9	90.9	90.8	90.8	90.8	90.8	90.8	90.8	90.8	90.8	90.8	90.8
13	58.9	70.9	71.9	62.8	94.9	94.9	94.8	94.8	94.8	94.8	94.8	94.8	94.8	94.8	94.8	94.8
14	58.8	76.8	61.9	69.9	98.8	98.8	98.8	98.8	98.8	98.8	98.8	98.8	98.8	98.8	98.8	98.8
15	64.8	66.9	68.8	69.9	102.9	102.8	102.8	102.8	102.9	102.8	102.9	102.8	102.8	102.9	102.8	102.8
16	54.8	73.9	68.9	75.8	100.9	100.8	100.8	100.9	100.8	100.8	100.9	100.8	100.9	100.8	100.8	100.9
17	61.9	73.8	74.8	65.8	113.9	111.8	106.8	99.9	114.8	104.8	97.9	112.9	107.9	100.8	110.8	113.9
18	61.9	79.8	64.8	72.8	117.9	109.8	110.9	103.8	112.8	108.9	101.8	116.8	111.9	104.8	114.8	111.9
19	67.9	69.9	71.9	72.8	115.9	113.8	114.8	107.9	116.8	112.8	105.9	114.8	115.9	108.8	112.8	115.9
20	57.9	76.8	71.9	78.9	119.8	117.9	118.8	105.8	120.9	116.8	103.8	118.9	119.8	106.9	116.8	119.8
21	64.8	76.9	77.8	68.8	123.8	121.8	116.9	109.8	124.9	114.8	107.8	122.9	117.8	110.8	120.9	123.8
22	64.8	82.8	67.8	75.9	127.8	119.8	120.9	113.8	122.8	118.9	111.8	126.8	121.9	114.8	124.8	121.9
23	70.9	72.9	74.9	75.8	125.9	123.8	124.8	117.9	126.8	122.8	115.9	124.8	125.9	118.8	122.8	125.9
24	59.9	79.8	74.9	81.9	129.8	127.9	128.8	115.8	130.9	126.8	113.9	128.8	129.8	116.9	126.8	129.9
25	66.9	79.9	80.8	70.9	133.8	131.9	126.8	119.9	134.8	124.8	117.9	132.8	127.9	120.8	130.8	133.9
26	66.9	85.9	69.8	77.9	137.9	129.8	130.8	123.9	132.8	128.9	121.8	136.8	131.9	124.8	134.9	131.8
27	72.8	74.8	76.8	77.9	135.8	133.8	134.9	127.8	136.9	132.8	125.8	134.9	135.8	128.9	132.8	135.8
28	62.8	81.9	76.9	83.8	139.9	137.8	138.8	125.9	140.8	136.9	123.8	138.8	139.9	126.8	136.9	139.8
29	69.8	81.9	82.8	73.9	143.9	141.8	136.8	129.9	144.8	134.9	127.8	142.8	137.9	130.8	140.9	143.8
30	69.8	87.9	72.8	80.9	147.8	139.9	140.8	133.9	142.8	138.8	131.9	146.8	141.9	134.8	144.9	141.8
31	75.8	77.9	79.8	80.9	145.8	143.9	144.8	137.9	146.8	142.8	135.9	144.8	145.9	138.8	142.9	145.8
32	67.8	84.9	79.8	86.9	149.8	147.9	148.8	135.9	150.8	146.8	133.9	148.8	149.9	136.8	146.9	149.8
33	74.8	84.8	85.8	78.9	153.8	151.8	146.9	139.8	154.9	144.8	137.8	152.9	147.8	140.9	150.8	153.8
34	74.8	90.9	77.9	85.8	157.9	149.8	150.9	143.8	152.9	148.8	141.8	156.9	151.8	144.9	154.8	151.8
35	80.8	82.9	84.9	85.8	155.9	153.8	154.9	147.8	156.9	152.8	145.8	154.9	155.8	148.9	152.8	155.8
36	70.8	89.9	84.9	91.8	159.9	157.8	158.9	145.8	160.9	156.8	143.8	158.9	159.8	146.9	156.8	159.8
37	77.8	89.9	90.9	81.8	163.9	161.8	156.9	149.8	164.9	154.8	147.8	162.9	157.8	150.9	160.8	163.8
38	77.8	95.9	80.9	88.8	167.9	159.8	160.9	153.8	162.9	158.8	151.8	166.9	161.8	154.9	164.8	161.8
39	83.8	85.9	87.9	88.8	165.9	163.8	164.9	157.8	166.9	162.8	155.8	164.9	165.8	158.9	162.8	165.8
40	72.8	92.9	87.9	94.8	169.9	167.8	168.9	155.8	170.9	166.8	153.8	168.9	169.8	156.9	166.8	169.8
41	79.8	92.9	93.9	83.8	173.9	171.8	166.9	159.8	174.9	164.8	157.8	172.9	167.8	160.9	170.8	173.8
42	79.8	98.9	82.9	90.8	177.9	169.8	170.9	163.8	172.8	168.9	161.8	176.9	171.8	164.9	174.8	171.8
43	85.8	87.9	89.9	90.8	175.9	173.8	174.9	167.8	176.8	172.9	165.8	174.9	175.8	168.9	172.8	175.8
44	75.8	94.9	89.9	96.8	179.9	177.8	178.9	165.8	180.8	176.9	163.8	178.9	179.8	166.9	176.8	179.8
45	82.8	94.9	95.9	86.8	183.9	181.8	176.8	169.9	184.8	174.9	167.8	182.9	177.8	170.9	180.8	183.8
46	82.8	100.9	85.9	93.9	187.8	179.8	180.9	173.8	182.9	178.8	171.9	186.8	181.8	174.9	184.8	181.9
47	88.9	90.9	92.8	93.9	185.9	183.8	184.8	177.9	186.8	182.9	175.8	184.8	185.9	178.8	182.9	185.8
48	80.8	97.9	92.8	99.9	189.9	187.8	188.8	175.9	190.8	186.9	173.8	188.8	189.9	176.8	186.9	189.8
49	87.8	97.9	98.8	91.9	193.9	191.8	186.8	179.9	194.8	184.9	177.8	192.8	187.9	180.8	190.9	193.8
50	87.8	103.9	90.9	98.8	197.9	189.8	190.9	183.8	192.9	188.8	181.8	196.9	191.8	184.9	194.8	191.8
51	93.8	95.9	97.9	98.8	195.9	193.8	194.9	187.8	196.9	192.8	185.8	194.9	195.8	188.9	192.8	195.8
52	83.8	102.9	97.9	104.9	199.9	197.8	198.8	185.9	200.8	196.9	183.8	198.8	199.9	186.8	196.9	199.8
53	90.8	102.9	103.9	94.9	203.8	201.9	196.8	189.8	204.9	194.8	187.9	202.8	197.9	190.8	200.8	203.9
54	90.9	108.9	93.9	101.9	207.8	199.9	200.8	193.8	202.9	198.8	191.9	206.8	201.9	194.8	204.8	201.9
55	96.9	98.9	100.9	101.9	205.8	203.9	204.8	197.9	206.8	202.8	195.9	204.8	205.9	198.8	202.9	205.8
56	85.8	105.9	100.9	107.9	209.8	207.9	208.8	195.9	210.8	206.8	193.9	208.8	209.9	196.8	206.9	209.8
57	92.8	105.9	106.9	96.9	213.8	211.8	206.9	199.8	214.9	204.8	197.9	212.8	207.8	200.9	210.8	213.9
58	92.9	111.9	95.9	103.8	217.8	209.8	210.8	203.9	212.8	208.9	201.8	216.9	211.8	204.9	214.8	211.8
59	98.8	100.9	102.9	103.9	215.9	213.8	214.8	207.9	216.8	212.9	205.8	214.9	215.8	208.9	212.8	215.8
60	88.8	107.9	102.9	109.9	219.9	217.8	218.8	205.9	220.8	216.9	203.8	218.9	219.8	206.9	216.8	219.8
61	95.8	107.9	108.9	99.9	223.8	221.9	216.8	209.9	224.8	214.8	207.9	222.8	217.9	210.8	220.9	223.8
62	95.9	113.9	98.9	106.9	227.9	219.8	220.8	213.9	222.8	218.9	211.8	226.8	221.9	214.8	224.9	221.8
63	101.8	103.9	105.9	106.9	225.9	223.8	224.9	217.8	226.9	222.8	215.8	224.9	225.8	218.9	222.8	225.8
64	93.8	110.9	105.9	112.9	229.9	227.8	228.9	215.8	230.9	226.8	213.8	228.9	229.8	216.9	226.8	229.8
65	100.8	110.8	111.9	104.9	233.9	231.8	226.8	219.9	234.8	224.9	217.8	232.8	227.9	220.8	230.9	233.8
66	100.8	116.9	103.9	111.8	237.9	229.8	230.8	223.9	232.8	228.9	221.8	236.8	231.9	224.8	234.9	231.8
67	106.8	108.9	110.9	111.9	235.9	233.8	234.9	227.8	236.9	232.8	225.8	234.9	235.8	228.9	232.8	235.8
68	96.8	115.9	110.9	117.9	239.9	237.8	238.9	225.8	240.8	236.9	223.8	238.9	239.8	226.9	236.8	239.8
69	103.8	115.8	116.9	107.9	243.9	241.8	236.8	229.9	244.8	234.9	227.8	242.8	237.9	230.8	240.9	243.8
70	103.8	121.9	106.9	114.8	247.8	239.9	240.8	233.9	242.8	238.9	231.8	246.8	241.9	234.8	244.9	241.8
71	109.8	111.9	113.9	114.9	245.9	243.8	244.9	237.8	246.8	242.9	235.8	244.9	245.8	238.9	242.8	245.8
72	98.8	118.9	113.9	120.9	249.9	247.8	248.9	235.8	250.8	246.9	233.8	248.9	249.8	236.9	246.8	249.8
73	105.8	118.9	119.8	109.9	253.9	251.8	246.8	239.9	254.8	244.9	237.8	252.8	247.9	240.8	250.9	253.8
74	105.8	124.9	108.9	116.9	257.9	249.8	250.9	243.8	252.9	248.8	241.8	256.9	251.8	244.9	254.8	251.9
75	111.9	113.9	115.9	116.9	255.9	253.8	254.9	247.8	256.9	252.8	245.8	254.9	255.8	248.9	252.8	255.9
76	101.9	120.9	115.9	122.9	259.9	257.8	258.9	245.8	260.9	256.8	243.9	258.8	259.9	246.8	256.9	259.8
77	108.8	120.9	121.9	112.9	263.9	261.8	256.9	249.8	264.9	254.8	247.9	262.8	257.9	250.8	260.9	263.8
78	108.8	126.9	111.9	119.9	267.9	259.8	260.9	253.8	262.9	258.8	251.9	266.8	261.9	254.8	264.9	261.8
79	114.8	116.9	118.9	119.9	265.9	263.8	264.9	257.8	266.9	262.8	255.9	264.8	265.9	258.8	262.9	265.8
80	106.8	123.8	118.9	125.9	269.9	267.8	268.9	255.8	270.9	266.8	253.9	268.8	269.9	256.8	266.9	269.8
81	113.8	123.9	124.9	117.9	273.9	271.8	266.9	259.8	274.9	264.8	257.9	272.8	267.9	260.8	270.9	273.8
82	113.8	129.8	116.9	124.9	277.9	269.8	270.9	263.8	272.9	268.8	261.9	276.8	271.9	264.8	274.9	271.8
83	119.8	121.9	123.8	124.9	275.9	273.8	274.8	267.9	276.9	272.8	265.9	274.8	275.9	268.8	272.9	275.8
99	132.9	134.8	136.9	137.9	315.9	313.8	314.9	307.8	316.9	312.8	305.9	314.8	315.9	308.8	312.9	315.8
100	122.8	141.8	136.9	143.9	319.9	317.8	318.9	305.8	320.9	316.8	303.9	318.8	319.9	306.8	316.9	319.8
101	129.8	141.8	142.9	133.8	323.9	321.8	316.8	309.9	324.9	314.8	307.9	322.8	317.9	310.8	320.9	323.8
102	129.8	147.9	132.8	140.9	327.9	319.8	320.9	313.8	322.9	318.8	311.9	326.8	321.9	314.8	324.9	321.8
103	135.8	137.9	139.8	140.9	325.9	323.8	324.9	317.8	326.9	322.8	315.9	324.8	325.9	318.8	322.9	325.8
104	124.8	144.8	139.9	146.9	329.9	327.8	328.9	315.8	330.9	326.8	313.9	328.8	329.9	316.8	326.9	329.8
105	131.8	144.8	145.9	135.9	333.9	331.8	326.9	319.8	334.9	324.8	317.9	332.8	327.9	320.9	330.8	333.8
106	131.8	150.8	134.9	142.8	337.9	329.8	330.8	323.9	332.9	328.8	321.9	336.8	331.9	324.8	334.9	331.8
107	137.8	139.9	141.8	142.9	335.9	333.8	334.9	327.8	336.9	332.8	325.9	334.8	335.9	328.8	332.9	335.8
199	213.8	215.9	217.9	218.8	565.9	563.8	564.9	557.8	566.9	562.8	555.9	564.9	565.8	558.9	562.8	565.9
200	202.8	222.9	217.8	224.9	569.9	567.8	568.9	555.8	570.9	566.9	553.8	568.9	569.8	556.9	566.9	569.8
201	209.8	222.8	223.9	213.9	573.9	571.8	566.9	559.9	574.8	564.9	557.8	572.9	567.9	560.8	570.9	573.8
202	209.8	228.8	212.9	220.9	577.9	569.9	570.8	563.9	572.8	568.9	561.8	576.9	571.9	564.8	574.9	571.8
203	215.8	217.8	219.9	220.8	575.9	573.8	574.9	567.8	576.9	572.8	565.9	574.9	575.8	568.9	572.8	575.9
204	205.8	224.9	219.8	226.9	579.9	577.8	578.9	565.8	580.9	576.9	563.8	578.9	579.8	566.9	576.9	579.8
205	212.8	224.8	225.9	216.9	583.9	581.8	576.9	569.8	584.9	574.9	567.8	582.9	577.9	570.8	580.9	583.8
206	212.8	230.8	215.9	223.9	587.9	579.8	580.9	573.9	582.8	578.9	571.8	586.9	581.9	574.8	584.9	581.8
207	218.8	220.8	222.9	223.8	585.9	583.8	584.9	577.8	586.9	582.8	575.9	584.9	585.8	578.9	582.8	585.9
299	293.8	295.9	297.8	298.9	815.9	813.8	814.9	807.8	816.9	812.9	805.8	814.9	815.9	808.8	812.9	815.8
300	283.8	302.8	297.9	304.8	819.9	817.8	818.9	805.8	820.9	816.9	803.8	818.9	819.9	806.8	816.9	819.8
301	290.8	302.8	303.9	294.8	823.9	821.8	816.9	809.8	824.9	814.9	807.8	822.9	817.8	810.9	820.9	823.8
302	290.8	308.8	293.9	301.8	827.9	819.8	820.9	813.8	822.9	818.9	811.8	826.9	821.8	814.9	824.9	821.8
303	296.8	298.8	300.9	301.8	825.9	823.8	824.9	817.8	826.9	822.9	815.8	824.9	825.8	818.9	822.9	825.8
304	288.8	305.8	300.9	307.8	829.9	827.8	828.9	815.8	830.9	826.9	813.8	828.9	829.8	816.9	826.8	829.9
305	295.8	305.8	306.9	299.8	833.9	831.8	826.9	819.8	834.9	824.9	817.8	832.9	827.8	820.9	830.8	833.9
306	295.8	311.8	298.9	306.9	837.9	829.9	830.8	823.9	832.8	828.9	821.9	836.8	831.9	824.8	834.9	831.8
307	301.8	303.8	305.8	306.9	835.9	833.9	834.8	827.9	836.8	832.9	825.9	834.8	835.9	828.8	832.9	835.8
399	374.8	376.8	378.8	379.9	1065.9	1063.9	1064.9	1057.9	1066.9	1062.9	1055.9	1064.9	1065.9	1058.9	1062.9	1065.9
400	366.8	383.8	378.9	385.9	1069.9	1067.9	1068.9	1055.9	1070.9	1066.9	1053.9	1068.9	1069.9	1056.9	1066.9	1069.9
401	373.8	383.8	384.9	377.8	1073.9	1071.9	1066.9	1059.9	1074.9	1064.9	1057.9	1072.9	1067.9	1060.9	1070.9	1073.8
402	373.9	389.9	376.8	384.9	1077.9	1069.9	1070.9	1063.9	1072.9	1068.9	1061.9	1076.9	1071.9	1064.9	1074.9	1071.9
403	379.8	381.8	383.9	384.8	1075.9	1073.9	1074.8	1067.8	1076.9	1072.9	1065.9	1074.9	1075.9	1068.9	1072.9	1075.9
404	369.8	388.8	383.9	390.8	1079.9	1077.9	1078.9	1065.9	1080.9	1076.9	1063.9	1078.9	1079.9	1066.9	1076.9	1079.8
405	376.9	388.9	389.8	380.9	1083.9	1081.9	1076.9	1069.9	1084.9	1074.9	1067.9	1082.9	1077.9	1070.9	1080.9	1083.9
406	376.8	394.8	379.9	387.8	1087.9	1079.9	1080.8	1073.8	1082.9	1078.9	1071.9	1086.9	1081.9	1074.9	1084.9	1081.9
407	382.8	384.8	386.8	387.9	1085.9	1083.9	1084.9	1077.9	1086.9	1082.9	1075.9	1084.9	1085.9	1078.9	1082.9	1085.8
499	457.9	459.9	461.8	462.9	1315.9	1313.9	1314.9	1307.9	1316.9	1312.9	1305.9	1314.9	1315.9	1308.9	1312.9	1315.9
500	447.8	466.8	461.9	468.8	1319.9	1317.9	1318.8	1305.8	1320.9	1316.9	1303.9	1318.9	1319.9	1306.9	1316.9	1319.9
501	454.8	466.8	467.9	458.8	1323.9	1321.9	1316.9	1309.9	1324.9	1314.9	1307.9	1322.9	1317.9	1310.9	1320.9	1323.8
502	454.9	472.9	457.8	465.9	1327.9	1319.9	1320.9	1313.9	1322.9	1318.9	1311.9	1326.9	1321.9	1314.9	1324.9	1321.9
503	460.8	462.8	464.9	465.8	1325.9	1323.9	1324.9	1317.8	1326.8	1322.9	1315.9	1324.9	1325.9	1318.9	1322.9	1325.9
504	449.8	469.8	464.8	471.9	1329.9	1327.9	1328.9	1315.9	1330.9	1326.9	1313.9	1328.9	1329.9	1316.9	1326.9	1329.9
505	456.8	469.9	470.8	460.9	1333.9	1331.9	1326.9	1319.9	1334.9	1324.9	1317.9	1332.9	1327.9	1320.9	1330.9	1333.9
506	456.8	475.8	459.9	467.8	1337.9	1329.9	1330.9	1323.9	1332.9	1328.9	1321.9	1336.8	1331.8	1324.9	1334.9	1331.9
507	462.8	464.8	466.8	467.9	1335.9	1333.9	1334.9	1327.9	1336.9	1332.9	1325.9	1334.9	1335.9	1328.9	1332.9	1335.9
508	452.8	471.8	466.9	473.9	1339.9	1337.9	1338.9	1325.9	1340.9	1336.9	1323.9	1338.9	1339.9	1326.9	1336.9	1339.9
509	459.8	471.8	472.9	463.8	1343.9	1341.9	1336.9	1329.9	1344.9	1334.9	1327.9	1342.8	1337.8	1330.9	1340.9	1343.9
510	459.8	477.8	462.8	470.9	1347.9	1339.9	1340.9	1333.9	1342.9	1338.9	1331.9	1346.9	1341.9	1334.9	1344.9	1341.9
511	465.8	467.8	469.9	470.8	1345.9	1343.9	1344.8	1337.8	1346.9	1342.9	1335.9	1344.9	1345.9	1338.9	1342.9	1345.9
512	457.8	474.8	469.9	476.8	1349.9	1347.9	1348.9	1335.9	1350.9	1346.9	1333.9	1348.9	1349.9	1336.9	1346.9	1349.8

memcpy_armv6m_test_miwo_1_mssp_1_opxip_0_opsz_0_msup_0
 ROM
Size	 0-0	 1-1	 2-2	 3-3	 0-1	 0-2	 0-3	 1-0	 1-2	 1-3	 2-0	 2-1	 2-3	 3-0	 3-1	 3-2
0	24.9	24.8	24.8	24.9	24.8	24.8	24.8	24.8	24.9	24.9	24.9	24.9	24.8	24.8	24.8	24.8
1	28.8	28.9	28.9	28.9	28.9	28.9	28.9	28.9	28.8	28.8	28.8	28.8	28.8	28.8	28.9	28.9
2	32.8	32.9	32.8	32.8	32.8	32.9	32.9	32.8	32.8	32.8	32.8	32.9	32.9	32.9	32.9	32.8
3	36.9	36.8	36.8	36.8	36.8	36.8	36.8	36.8	36.9	36.9	36.9	36.9	36.8	36.8	36.8	36.8
4	40.9	40.9	40.9	40.9	40.9	40.8	40.9	40.9	40.9	40.9	40.8	40.8	40.8	40.8	40.8	40.9
5	44.8	44.9	44.9	44.8	44.9	44.9	44.9	44.8	44.8	44.8	44.8	44.8	44.9	44.9	44.9	44.9
6	48.9	48.8	48.8	48.8	48.8	48.8	48.8	48.8	48.9	48.9	48.9	48.9	48.8	48.8	48.8	48.8
